#{"t_start": 1781192784.7854083, "env_id": "None"}
r,l,t,distance_mm,is_success
15.247391,4,3.865872,3.2689183865122295,True
13.633388,5,3.866624,7.578021968645988,True
14.025765,3,3.867108,6.762009965597359,True
13.22855,5,3.867861,7.87028921833158,True
14.632325,6,3.868758,6.817189310657746,True
14.045343,4,3.869376,4.1270078387735545,True
12.980148,6,3.870268,7.509051411939505,True
15.425698,4,3.870921,6.828705885664594,True
13.296632,2,3.871277,5.479991183141917,True
13.694785,8,3.872447,3.746998642272136,True
13.156743,3,3.872941,7.751696548227306,True
12.213765,4,3.873554,7.460054786121497,True
13.454639,5,3.874315,5.855667221412259,True
13.642116,4,3.874942,7.781823145994582,True
14.526424,3,3.875429,7.343115237771724,True
14.920361,2,3.875781,6.440232754235415,True
12.668884,3,3.876266,4.039902746584144,True
14.521239,3,3.876748,6.731444818897683,True
12.999803,2,3.877092,5.0417273470740405,True
13.384359,11,3.878866,7.0197860886695,True
14.143467,6,3.879778,5.899642282183324,True
14.724394,5,3.880537,6.74862028595164,True
14.22484,2,3.880903,6.8693582177379575,True
13.825763,4,3.88152,7.826542797849501,True
13.958032,7,3.882547,2.3970267798740315,True
14.249504,5,3.883312,4.518082216242344,True
12.856684,6,3.884202,6.467336039949186,True
13.74758,5,3.884959,6.6462627272673895,True
14.081404,6,3.885849,5.458803344208827,True
14.471424,5,3.886599,5.617185822314413,True
13.610404,5,3.887358,3.1216074059420755,True
13.821354,5,3.888114,4.106396100040515,True
14.199909,6,3.889015,3.5302830079017014,True
14.23152,4,3.889634,7.138831571999982,True
14.070731,4,3.890257,7.627487735533099,True
14.231966,5,3.891015,7.574194930967403,True
13.181796,7,3.892039,7.561083247831775,True
14.193566,6,3.892932,3.8238790280879775,True
13.350137,2,3.893277,3.1111680881905786,True
16.161415,5,3.894033,6.635845583027563,True
13.954061,4,3.894658,2.1396190365929657,True
14.61296,8,3.895823,4.516590362598522,True
13.712446,5,3.896576,3.6462433090536694,True
14.018748,7,3.897593,6.960054294981415,True
14.540651,6,3.89848,5.304956723882486,True
13.202642,3,3.898967,5.532907000832798,True
14.697293,3,3.899448,5.299246610499322,True
14.574027,8,3.900603,6.796341304182938,True
13.567701,4,3.901231,5.678608328071805,True
15.090816,9,3.902529,7.53963497527958,True
14.75763,3,3.903023,6.539585236447592,True
13.564818,4,3.903638,7.01395799453327,True
14.128429,5,3.904401,7.147183278745434,True
14.145202,7,3.905424,3.8148439550272837,True
13.474906,2,3.90578,7.621221012891265,True
14.61758,3,3.906262,6.224240581391399,True
13.791185,5,3.907017,2.3541737489270207,True
13.400057,2,3.907362,4.886644887512084,True
12.40955,5,3.908116,7.335729309200769,True
15.905976,4,3.908744,6.65114170704503,True
14.591514,7,3.909771,1.4312512550852747,True
14.188426,8,3.910931,4.747816867827441,True
15.339195,6,3.911832,6.730825763035796,True
13.516402,4,3.912453,7.696572549402587,True
13.510815,5,3.913203,6.897908100778027,True
14.148326,6,3.914097,7.433306909508115,True
14.067031,7,3.915127,2.7634405139128457,True
14.873031,6,3.918298,7.891068842565734,True
14.828882,6,3.919251,4.351694878298241,True
14.060688,5,3.920039,6.210397699056197,True
14.882105,4,3.920698,4.868739335601458,True
14.155568,5,3.921468,5.789497030796225,True
16.355747,4,3.922104,3.4817074193796884,True
14.032475,5,3.922883,5.706707297888738,True
15.992443,4,3.923505,3.9032643215941443,True
15.080676,6,3.924396,6.901005634232873,True
13.721698,2,3.924752,6.789793782976164,True
13.995269,7,3.925781,6.458011252571716,True
15.194078,4,3.926404,6.2909655885238855,True
13.596579,5,3.927162,4.562609468165398,True
14.687324,3,3.927654,7.908355658356244,True
13.572759,7,3.928689,7.671833930656019,True
13.092009,6,3.929584,4.250889174947497,True
13.710628,8,3.930763,6.978781923148081,True
13.581263,6,3.931661,5.405952857660612,True
15.780457,3,3.932152,6.462052544687028,True
14.74691,4,3.93277,7.811468737452602,True
13.252101,5,3.933524,4.905172698805821,True
15.785186,5,3.934312,4.668061627222531,True
13.716433,8,3.93548,6.825807802084542,True
12.608715,3,3.935976,6.428833550676228,True
13.104314,5,3.93675,5.109107980409252,True
13.969012,6,3.937663,7.697911785880534,True
15.595468,5,3.938421,4.78934058807929,True
14.985874,7,3.93945,6.468069648530208,True
14.432862,6,3.940345,3.7365734471293512,True
14.423686,6,3.941239,1.2822616967796925,True
13.391741,7,3.942266,4.706708309586544,True
15.024247,5,3.943028,7.872691140019604,True
13.813717,6,3.943928,7.01381460264203,True
14.563567,8,3.945099,4.656862014773341,True
14.860286,7,3.946142,7.943742111562713,True
13.731592,4,3.946775,5.217573937462993,True
13.677466,2,3.947123,5.7630482511483425,True
13.551674,4,3.94775,7.109711972767699,True
14.308914,7,3.948788,2.701569609031798,True
12.635688,3,3.949277,7.826161194219246,True
13.482551,3,3.949777,7.118794195340429,True
13.2891,9,3.951114,7.057836162013407,True
13.428876,5,3.951887,5.781650154323848,True
13.168683,3,3.952375,6.628539197259036,True
14.412042,7,3.953472,4.433534817499345,True
12.833512,2,3.953834,6.265063288410913,True
13.923368,5,3.954593,7.447501048575195,True
15.01159,4,3.955239,4.827753394380197,True
15.157807,8,3.956412,5.165103164628413,True
12.647937,4,3.95705,3.4935146677199285,True
14.504719,6,3.957949,1.9808456328726347,True
13.437711,8,3.959116,7.933135484984475,True
12.999337,3,3.959601,7.298006083039612,True
14.049619,8,3.96077,3.4027445833337038,True
16.582023,5,3.961534,4.385883274768937,True
14.680367,5,3.962292,3.6172762268629906,True
13.824271,4,3.962918,5.668773621503993,True
16.060969,8,3.96409,6.502402079340988,True
15.234635,6,3.964989,2.787675811219549,True
13.833178,5,3.965758,5.791056618132469,True
13.001393,2,3.966107,6.381324780023452,True
13.797062,3,3.966589,3.3892860279837107,True
14.063374,7,3.967614,7.40883597054821,True
15.625669,4,3.968249,6.459375033387415,True
15.952814,4,3.968869,4.924933218969843,True
14.384096,4,3.969486,0.9924259894454385,True
13.050094,8,3.970663,7.497995244790256,True
12.658837,6,3.971559,4.5069761866358995,True
13.280767,5,3.972316,6.809577258642631,True
14.170397,7,3.973349,4.626336213549953,True
14.427509,3,3.973845,2.73679202406869,True
13.48321,8,3.975013,6.880160553263101,True
12.604625,2,3.975359,7.882875978358024,True
13.585303,5,3.976111,5.910172233158625,True
13.854349,5,4.042204,7.163393189899165,True
14.610321,5,4.043033,5.38549587991667,True
15.00563,7,4.044113,3.966711706795533,True
13.342955,4,4.04476,5.7364370667210185,True
14.890845,3,4.045258,5.331280849171516,True
13.68639,4,4.045894,6.070726006729345,True
12.790989,10,4.047353,7.881233118250318,True
15.124992,6,4.048263,4.367514321538519,True
14.624242,7,4.049311,5.2021482448319745,True
13.133146,3,4.049814,6.6586407369328935,True
13.861995,6,4.050724,7.2559035228612165,True
14.102434,6,4.051634,7.200364393790513,True
14.70815,6,4.052535,4.562743587746683,True
14.659126,6,4.053438,6.677417198116531,True
12.018268,7,4.054479,7.24737082961788,True
15.840416,3,4.054982,7.724055047310708,True
13.920422,5,4.055757,5.85071921943041,True
14.805814,6,4.056657,1.9525452314398266,True
12.924112,4,4.057281,5.046838153913592,True
13.891796,6,4.058179,5.329864243868325,True
14.414067,2,4.058529,5.324023587740264,True
14.188728,6,4.059418,6.502802214606255,True
13.452659,12,4.06113,4.85646818546349,True
13.756599,3,4.061619,7.585052034080702,True
15.951903,5,4.062376,4.834716766272557,True
14.071699,2,4.062724,4.429128071819591,True
14.211871,5,4.063478,7.657388940185499,True
14.341568,8,4.064632,6.577594210657186,True
13.484585,5,4.065388,7.051276011244887,True
14.091514,5,4.066142,3.5389941424439018,True
14.505712,2,4.06649,3.379803272135221,True
14.374337,5,4.067238,2.164980739666466,True
13.836649,5,4.067991,5.326727602136239,True
12.827357,2,4.068335,7.18046654717876,True
12.017786,16,4.070563,7.716354638404574,True
13.87873,4,4.071194,5.403438314070897,True
13.640688,5,4.071957,4.234768670664046,True
13.340986,7,4.072988,6.514713483147265,True
15.478739,5,4.073745,4.895949060881397,True
12.702227,1,4.073954,6.820386066990379,True
14.567542,6,4.074849,3.4384880836391285,True
15.627196,4,4.075468,4.585135073843414,True
13.053323,2,4.07582,6.8305288373121416,True
15.384208,6,4.076715,7.944547539641013,True
14.06119,4,4.077337,2.1609467798221442,True
13.891141,6,4.078228,5.707353098539032,True
14.011192,7,4.079257,5.198148595881465,True
14.815965,6,4.080156,4.183113514176435,True
14.391781,6,4.081051,6.615838464050983,True
14.445645,4,4.081677,5.7894093950177,True
14.030962,5,4.082433,5.866888407618603,True
14.151976,2,4.082784,5.112848934613032,True
15.751958,7,4.083814,5.577247956687262,True
15.655812,5,4.084572,7.061309734741963,True
13.743424,2,4.084923,2.370281176831731,True
15.303809,4,4.085543,3.355465813054705,True
12.836371,4,4.086165,4.328831790538055,True
13.863523,9,4.087459,3.4760833306279952,True
12.792996,5,4.088219,6.372001151103852,True
14.280329,5,4.088981,7.312419948065767,True
13.656883,8,4.090148,7.481113689913034,True
15.43648,3,4.090642,5.289177452053087,True
13.405615,6,4.091534,3.0487794260352965,True
13.569919,6,4.092467,1.8830359598250443,True
13.392596,7,4.093561,7.174496214699451,True
14.418385,4,4.094203,6.068185066498732,True
14.289179,3,4.094699,6.1669313694133185,True
13.924851,6,4.095589,7.7450188184064706,True
14.142029,8,4.096759,7.007733434131004,True
14.685144,3,4.097245,6.800801149547462,True
14.616772,6,4.098142,4.019686344467481,True
13.638315,7,4.099173,6.2016139060495945,True
12.866733,3,4.099662,6.344431126630931,True
16.005643,4,4.100284,7.811044511257636,True
12.849741,5,4.101042,6.444783302528436,True
13.716082,3,4.101526,6.018636177306348,True
14.345994,5,4.10251,5.4848362211682105,True
14.021397,7,4.103574,4.653991360427333,True
13.785216,10,4.105033,2.9029648228092095,True
14.906462,6,4.105939,7.194115228481715,True
15.954224,7,4.106975,1.0639717413233183,True
13.225823,3,4.107463,5.576427586629966,True
14.05529,4,4.108085,6.090869482179409,True
15.102028,4,4.108714,4.178484715017632,True
14.080603,7,4.109749,3.6706609997706034,True
13.770346,7,4.110779,5.300468264916949,True
13.960691,5,4.111529,5.026913324008468,True
13.278732,2,4.11188,1.8589729764202114,True
14.318199,6,4.112778,7.034208548204252,True
14.133053,6,4.113674,4.744224316104551,True
14.159024,3,4.11416,6.470978555775524,True
13.2433,3,4.114642,2.884925410694035,True
12.109531,5,4.115393,7.672734043784735,True
13.386367,6,4.116285,7.532233087483392,True
15.007542,6,4.117182,4.810711319378596,True
15.51694,5,4.117951,6.39784425456242,True
15.632523,5,4.118715,2.5559799019316203,True
13.047962,6,4.119603,7.122462488122361,True
14.601156,5,4.120362,2.6983825461886792,True
13.931342,11,4.121947,6.2073812509900135,True
12.500058,3,4.122431,7.685631114475833,True
13.726774,7,4.123454,7.731969564202898,True
13.562885,7,4.124479,7.188776489393817,True
12.839681,3,4.124972,5.287269539067237,True
14.6155,7,4.126002,2.7669618065644768,True
14.05107,6,4.126931,6.634067697864982,True
13.461285,7,4.127976,7.2932901419949685,True
13.432147,3,4.128464,6.470067926309359,True
15.987199,4,4.129089,6.221205160374474,True
15.004497,6,4.12999,6.87587298690873,True
15.578205,3,4.130477,5.484068052047856,True
13.757809,3,4.130965,4.090437590684087,True
13.748697,7,4.132002,6.940181831596983,True
14.812678,4,4.132624,5.340512922310873,True
13.594845,3,4.133112,7.839273457861885,True
15.104621,5,4.133872,3.488018868627739,True
14.067999,4,4.134516,7.218714145992966,True
14.660398,5,4.135288,4.774991230139258,True
12.425922,3,4.135787,4.883275365469632,True
14.055462,7,4.136884,7.117719126223757,True
16.333516,6,4.137815,6.121374309315898,True
15.239456,8,4.138985,1.747954412154637,True
12.831523,2,4.139335,6.698119909617728,True
14.204613,5,4.140096,2.46252256992416,True
14.552561,6,4.140994,3.8335831117538484,True
13.790881,4,4.141613,2.5578467840001378,True
13.515892,3,4.142102,2.443149414213389,True
14.630314,9,4.14339,5.1999292734797,True
15.407622,3,4.143881,7.357778846988613,True
13.46792,3,4.144365,5.341911173141568,True
14.937498,8,4.145527,2.2041166674945036,True
13.120246,3,4.146024,4.474343679693369,True
14.127745,5,4.146786,4.944910473166158,True
13.669146,6,4.14768,6.403931649077192,True
12.783816,7,4.148706,7.263556107234991,True
13.428527,2,4.149057,3.644882808334446,True
13.107622,4,4.149676,3.7826115260093385,True
13.850072,5,4.15043,5.373555518121858,True
15.483233,5,4.151206,4.399505698280451,True
15.077492,5,4.151978,1.5719593201580278,True
13.388166,4,4.152602,4.172771193930909,True
13.125435,2,4.152956,6.113630099982924,True
16.087085,5,4.153719,1.8877953255671402,True
14.463646,8,4.154882,6.5561352425977,True
12.914988,2,4.155231,5.085130964388904,True
14.264792,6,4.15612,4.878244550783024,True
12.712365,3,4.156603,5.84306177778726,True
12.938166,7,4.157636,7.687751254608123,True
15.06556,5,4.158392,3.8219431295419715,True
15.790504,3,4.15888,4.393883305801248,True
12.981368,4,4.159499,7.980659006933655,True
13.76223,11,4.161068,6.145022938543409,True
15.394576,5,4.161832,5.902268534925616,True
13.503637,7,4.162858,5.468261617677847,True
13.849901,2,4.163205,3.773303908277445,True
13.062593,3,4.163708,4.626181703832023,True
14.951415,5,4.164465,7.675439016254152,True
13.280728,2,4.164816,6.499260341830974,True
14.377364,9,4.166125,6.960506726734367,True
14.304535,4,4.166754,7.747765968111198,True
15.039336,2,4.167102,7.5585108464422905,True
14.458265,6,4.168,7.019895679528946,True
13.836561,6,4.1689,5.474271922193231,True
13.954265,6,4.169797,7.310023189311194,True
14.026387,7,4.17083,4.756683464910789,True
13.914574,6,4.171731,7.744199221525058,True
15.455782,3,4.172216,1.2094658659786093,True
12.572352,15,4.174323,5.229953841512124,True
14.064215,4,4.174954,6.386966922067406,True
15.211673,5,4.175713,7.125751430669574,True
13.19716,9,4.17702,7.104882901032586,True
14.170303,4,4.177644,3.4479914392628275,True
13.953398,5,4.178401,3.1345818022707217,True
14.126803,12,4.180113,7.470642584091848,True
13.183301,3,4.180598,7.241605995732212,True
14.452934,6,4.181487,3.328395198798139,True
14.218359,5,4.182248,3.3782417510759157,True
12.967427,2,4.182595,4.6925527032416,True
13.373654,4,4.183211,5.238748553328823,True
15.67248,7,4.184249,2.397146655343145,True
12.427343,2,4.184598,6.659100210123627,True
14.90528,6,4.185485,7.612713356552543,True
14.356328,6,4.186379,7.357018738349894,True
13.509569,5,4.18714,5.762508308352985,True
15.589093,7,4.188168,3.172505239178181,True
13.33172,3,4.188653,7.353664242370042,True
15.247841,4,4.18927,6.041733875749109,True
16.405533,7,4.1903,2.979494116634837,True
13.354817,8,4.191451,6.355626873133594,True
12.606486,4,4.192079,7.924266510683243,True
12.719296,11,4.193645,6.479836668358016,True
14.316715,8,4.194818,2.4787168162993996,True
15.090732,6,4.195713,4.195124893994834,True
15.744264,6,4.196608,6.222138108092862,True
15.358074,6,4.262707,7.801781773257838,True
15.735553,10,4.264231,3.4645786402841128,True
12.641168,5,4.265021,3.433950054747388,True
14.287978,5,4.265802,3.6805819768341985,True
12.813951,3,4.266289,6.773685653791431,True
14.275636,6,4.267199,7.835592429388111,True
13.935021,3,4.267698,6.544606558176432,True
13.730289,3,4.268187,6.28843258724935,True
14.106237,6,4.269083,7.232324613556752,True
14.006364,4,4.269711,5.8092026509743535,True
14.053462,3,4.270195,4.2833630100531925,True
14.667253,6,4.271091,6.195361634892044,True
13.744058,3,4.27158,6.802210413468885,True
14.55854,6,4.272471,5.514110109937578,True
15.05986,6,4.27337,5.1486201268414105,True
13.686433,4,4.274,3.4720614866625756,True
13.793788,5,4.274762,7.563592938632938,True
14.784092,3,4.275251,4.19411377602174,True
14.096295,5,4.276006,6.468211922291494,True
14.292949,5,4.27677,7.642283557074165,True
14.023567,4,4.277393,3.167899205509051,True
13.067268,3,4.27788,4.63318829169742,True
14.511644,4,4.278494,7.672080409654827,True
12.957591,2,4.278842,4.2905888817320115,True
13.177191,6,4.279736,5.733495617088728,True
14.406521,6,4.280631,7.520336420851048,True
13.637606,2,4.280984,4.6717799665011706,True
12.648998,1,4.281187,7.877025685332171,True
14.682262,4,4.281809,5.930637913406611,True
13.463439,3,4.282291,6.9879554830582125,True
15.09886,6,4.283182,7.042089601331045,True
13.08279,2,4.283529,4.089787163279797,True
13.876664,2,4.283879,4.6931944783198976,True
13.386132,4,4.284494,7.333394863309714,True
15.378721,6,4.285386,2.527744657086839,True
13.288789,2,4.285738,4.936757167081775,True
14.226676,5,4.286492,4.753868618944686,True
14.13506,4,4.287116,4.202317084707991,True
14.608514,7,4.288142,1.2611995038310273,True
14.136163,4,4.288769,3.252521002716822,True
13.303887,3,4.289252,3.6420812956293123,True
13.178823,12,4.290948,4.900702408354858,True
15.340678,6,4.291852,5.455282701590447,True
14.197877,6,4.292748,6.594208362887983,True
16.442227,7,4.293781,4.5795326445476405,True
13.982848,5,4.294538,7.466696522391017,True
14.022507,5,4.295294,5.448137571889546,True
14.898986,5,4.296056,6.15103199347194,True
13.72864,3,4.296537,5.402334778027919,True
14.062104,7,4.297555,5.3229716510487926,True
13.947316,5,4.29831,5.211203790192969,True
13.545757,2,4.298658,6.749323722435282,True
13.073886,2,4.299024,7.14062968649556,True
15.043561,6,4.299916,6.575642851747456,True
13.235342,3,4.300401,7.313264121086214,True
15.599925,3,4.300884,6.426909953089336,True
14.260118,6,4.301777,4.566319786947987,True
12.689764,3,4.302258,6.698119217186045,True
16.028335,7,4.303277,6.967752424476113,True
14.522908,8,4.304438,3.4055536038488294,True
12.904273,2,4.304795,7.643446581156552,True
14.233216,5,4.305541,7.646573259426661,True
14.39863,6,4.306432,5.575566674087334,True
13.703998,4,4.307062,6.084862006092022,True
14.16777,2,4.307409,7.424519640533052,True
13.789287,5,4.308164,6.49149189663245,True
14.012522,5,4.308925,2.7443469654565518,True
13.262569,2,4.30927,2.7430249441679235,True
13.854283,6,4.310148,7.756291007755861,True
13.988853,5,4.310902,4.297485798752272,True
14.130764,3,4.311383,5.830504050666688,True
13.592119,6,4.312266,7.889701619654765,True
12.780398,2,4.312611,4.800438538699277,True
13.567427,10,4.314049,4.141807595156939,True
14.093223,2,4.314395,6.788935047169349,True
13.649977,4,4.315017,7.651939492819872,True
14.136714,5,4.315774,1.538900102393851,True
14.51309,2,4.31612,3.2841178521837002,True
14.293787,6,4.317017,5.036105937739684,True
12.436405,3,4.3175,7.979659986655177,True
13.164462,4,4.318124,7.716739426967481,True
13.215922,3,4.318603,7.103396717844493,True
13.963579,3,4.319094,4.534140426923693,True
13.149326,4,4.319718,7.417203746063453,True
14.855247,8,4.32088,2.2701199317045067,True
16.108192,3,4.321368,5.6097442190157425,True
13.897649,4,4.321989,6.903352914780657,True
14.130536,3,4.322645,4.78963997441348,True
13.032814,5,4.32343,5.905477616149853,True
14.380746,9,4.324742,2.8020940857413636,True
13.695567,3,4.325228,6.80871266767668,True
13.7643,3,4.325712,3.7869656094064723,True
14.018752,6,4.326602,7.40178053463212,True
14.941607,6,4.327487,6.672491241330336,True
12.472384,2,4.32784,7.282078581865618,True
12.875991,3,4.328323,5.238550016141738,True
12.204438,8,4.329474,4.95155180686965,True
13.832247,6,4.33037,5.744686431485649,True
14.381652,3,4.33086,6.998556303245969,True
13.772823,8,4.332017,6.852504256112751,True
13.640578,2,4.332366,6.913005709622883,True
13.804499,7,4.333388,5.980935893785256,True
14.989977,7,4.33445,6.815895066776606,True
15.280441,4,4.335087,7.601881997751054,True
15.540389,3,4.33557,6.009229563851666,True
13.813477,3,4.336056,3.1625903713888133,True
14.38436,6,4.33695,1.830227739296165,True
13.99381,6,4.337861,7.21387644760212,True
15.095328,3,4.338346,5.969070498000098,True
13.168938,3,4.338835,4.50121606780854,True
15.306129,6,4.33973,4.046887203078686,True
14.837515,7,4.340757,7.783259252212473,True
14.191779,5,4.341506,6.003664455296796,True
16.063405,4,4.342125,6.275995207789967,True
13.286302,3,4.342609,6.673341903699836,True
13.84408,4,4.343233,7.278295817125632,True
15.98793,9,4.344515,3.1821860949569447,True
13.700179,9,4.345822,7.528066735879324,True
13.83628,2,4.346174,7.477867199429447,True
14.792629,3,4.346655,4.93612703934083,True
15.216627,4,4.347275,6.7367710966389165,True
13.140634,2,4.347621,5.6559426777985635,True
13.006858,3,4.348106,4.7129378403721,True
13.782202,5,4.348857,2.6218537625250415,True
14.171957,5,4.349605,3.832057582396682,True
13.680244,6,4.350489,6.163480879727268,True
14.680259,5,4.351245,4.276664271036429,True
13.659736,4,4.351868,6.891203199862252,True
13.673039,5,4.352618,7.837954822946181,True
13.988673,6,4.353502,5.9148209136097245,True
13.951636,6,4.354392,6.574565790964907,True
14.083721,5,4.355149,4.9507773663438135,True
14.686877,2,4.355494,6.1364639194208905,True
13.948439,3,4.355974,7.811593323381829,True
12.683191,5,4.356722,4.468038958351246,True
14.340903,5,4.357468,2.478641520205987,True
16.340516,7,4.358488,3.4994854156358604,True
13.447775,6,4.359382,7.3842231204912965,True
14.694737,7,4.36041,7.958924996258676,True
13.514221,10,4.361848,5.499170224993294,True
16.031691,7,4.36288,6.304918506393355,True
14.369888,6,4.363773,5.238628161408036,True
13.927102,3,4.364258,6.667651743587245,True
15.408437,5,4.365033,7.075898629871211,True
15.539893,5,4.365797,6.471847840875207,True
15.742048,7,4.366828,5.7353193470897175,True
14.261524,2,4.367173,5.694534034247837,True
13.98711,4,4.367794,5.194607220082462,True
14.194495,7,4.368823,6.484491557745551,True
14.642995,7,4.369851,4.236781829216973,True
13.631508,3,4.370337,3.5516868022266244,True
14.094442,4,4.370957,6.932241158545368,True
14.192884,6,4.371848,6.546449704956122,True
12.581307,3,4.37233,7.145907437770955,True
14.938521,2,4.372677,3.3730262374404227,True
16.722811,5,4.373432,3.1156234337215163,True
13.8642,7,4.374506,7.179310528848183,True
13.810076,2,4.37487,6.368690031133488,True
13.896757,5,4.375623,6.6972399139710825,True
15.930759,6,4.376508,5.06078110586336,True
16.152532,8,4.377672,5.5657496299303135,True
14.245065,5,4.378428,5.8887789304090115,True
14.416696,7,4.379451,6.434536511200932,True
13.993428,5,4.38021,6.777525549070853,True
14.447957,8,4.381366,7.56772656590012,True
13.754742,2,4.381718,3.8136998325919027,True
13.976561,6,4.3826,7.095731682150083,True
12.669167,1,4.382816,6.699480040189183,True
13.314585,4,4.383427,6.296679114459248,True
14.257611,3,4.383908,5.2684778840681785,True
12.973471,9,4.385196,7.859202475519555,True
15.911571,6,4.386088,7.063656555123729,True
13.316689,6,4.386986,2.6393184179447835,True
14.907972,4,4.387605,4.916831843570143,True
12.691084,5,4.388363,7.153725710903879,True
14.458521,5,4.389123,6.970613572465762,True
14.531197,4,4.38975,6.178170804464556,True
13.717049,2,4.39016,4.3535152820671925,True
13.236184,3,4.390687,2.4503164026981303,True
15.7906,4,4.391315,2.14671055865822,True
14.423644,6,4.392215,4.458429104058266,True
16.321216,8,4.39338,2.213555451195702,True
15.192237,5,4.394143,6.505053221672087,True
14.587917,5,4.394904,7.639290193429276,True
13.678547,7,4.395932,7.990140765479801,True
13.115715,2,4.396276,6.740605845559211,True
14.057552,3,4.396758,4.257729136705971,True
14.621389,8,4.39792,4.061421248263949,True
14.722156,6,4.398819,6.0571531336144915,True
13.899177,5,4.399572,7.91686434366442,True
14.141268,5,4.400328,5.353870369667638,True
14.470216,2,4.400677,4.917045481693807,True
13.149848,2,4.401022,4.1903321847162855,True
13.37907,4,4.401634,3.9534376095038697,True
13.543758,5,4.402384,3.1630252637935,True
14.272723,6,4.403267,4.090186756876678,True
14.804261,4,4.403889,4.539600852719861,True
14.417734,4,4.404504,6.459046309514988,True
14.911845,3,4.404989,7.454187202160968,True
14.178602,5,4.405753,3.544341112595694,True
12.822197,4,4.406367,3.665150951710544,True
12.706704,2,4.406716,5.788519890797034,True
15.846314,4,4.407333,7.263927769946256,True
14.237359,7,4.408348,3.4711221146965605,True
14.229767,6,4.409244,7.718933071519235,True
15.275964,6,4.410134,3.808605402081679,True
12.994471,2,4.410476,5.4986100631292985,True
14.598139,6,4.41136,6.875328387767472,True
13.946116,5,4.412115,7.165576791542006,True
14.228193,5,4.412876,0.4676815599775477,True
14.194981,4,4.413491,7.874389270703327,True
14.12146,6,4.41438,7.193773458072661,True
14.165807,6,4.415272,5.776160467958411,True
13.300536,5,4.416024,7.197146761578971,True
12.979696,8,4.417182,6.174868600789084,True
14.428894,4,4.417804,5.403623301329427,True
15.375517,4,4.418424,3.9865514171544234,True
13.255617,5,4.484461,7.691651342752657,True
13.698896,3,4.485014,2.7797104209076635,True
15.136446,7,4.486099,5.689979071873533,True
14.567672,4,4.486749,4.281910602652319,True
12.82403,5,4.487521,7.316139446558354,True
14.856803,5,4.488294,7.179197521495324,True
14.632331,6,4.48921,7.849671506026934,True
16.364504,6,4.490121,4.028929916461171,True
14.780798,5,4.490895,6.291021393837657,True
14.606557,4,4.49152,7.806363168338372,True
12.884836,4,4.492151,7.545267403992757,True
14.510324,6,4.493055,3.4799234267758687,True
13.342287,2,4.493407,6.5503683644946635,True
14.975308,3,4.493895,5.9829292916587,True
14.413607,6,4.494799,2.032720374087086,True
12.489353,5,4.495552,7.251920912560694,True
15.364369,9,4.496877,3.835836090979208,True
14.670317,2,4.497232,6.258944107717247,True
13.688003,3,4.497733,1.9505013191656315,True
13.35292,6,4.498628,4.187890382241875,True
13.550832,5,4.499388,7.323217552732614,True
15.852317,3,4.499883,7.523817492699181,True
14.079178,2,4.500232,5.243257744624752,True
13.076104,3,4.500722,4.707466261374254,True
12.992604,2,4.501068,4.3344301228859825,True
15.267354,8,4.502237,5.536514434003143,True
13.539187,3,4.502726,3.50458371912698,True
13.571328,2,4.503074,4.540690446920863,True
14.142731,5,4.503833,5.839093923347591,True
14.511728,6,4.504741,2.9547466023595397,True
14.399197,3,4.505232,2.1104120462088756,True
13.999999,4,4.505857,4.29544160916934,True
14.318468,6,4.506758,3.074677013302339,True
13.714818,3,4.507246,4.4184020930089245,True
14.580608,5,4.508,4.307038926644707,True
14.571055,4,4.508613,6.980227261604262,True
12.616012,3,4.509098,6.750798010191582,True
14.545469,2,4.50944,6.390202262326729,True
14.23602,4,4.510059,3.5861779469244945,True
15.528464,5,4.510845,5.4449381931292695,True
14.553822,6,4.511749,4.641085743195537,True
14.205223,7,4.512789,3.854243127861212,True
14.155283,6,4.513687,2.056945414299707,True
13.631588,6,4.51458,7.856973663526509,True
14.131734,6,4.515467,6.424508063266863,True
13.996717,3,4.51596,6.787557402263086,True
13.760962,6,4.516855,6.737698264046744,True
14.294692,2,4.5172,5.752688914818823,True
13.805315,5,4.51795,5.910540917157007,True
14.729406,5,4.518712,7.835091982177371,True
13.983412,6,4.519598,5.967716350417157,True
14.649547,4,4.520222,7.705745827135432,True
14.183372,6,4.521117,4.491080349891326,True
13.850588,6,4.522016,5.455657071034922,True
14.798362,6,4.522912,2.515389430124012,True
14.449252,2,4.523262,6.18520859790598,True
13.117919,3,4.523746,4.405307723987216,True
14.374939,6,4.524636,5.855214560984526,True
14.368972,5,4.525397,5.464560084443518,True
13.832063,6,4.526287,7.004397050634557,True
13.909887,7,4.527313,5.5732146845986765,True
13.981928,3,4.527807,7.957328206051772,True
15.348102,3,4.528296,3.7766146489901975,True
14.551001,6,4.529189,7.121557471107851,True
13.128137,3,4.529682,6.275681681145605,True
14.159644,5,4.530434,5.363673500247714,True
14.287861,8,4.531595,4.501273209694798,True
12.709696,1,4.531817,7.838637288650384,True
13.689873,9,4.533122,5.321263183028431,True
13.805629,3,4.53361,4.684716732684955,True
15.244389,3,4.534103,4.746656648843116,True
13.11842,5,4.534886,6.655142867438436,True
15.677919,8,4.536055,3.986685254164696,True
13.460112,3,4.536541,5.58922333785784,True
14.112492,3,4.537028,3.9277549905838516,True
13.855956,5,4.537818,6.608176303363208,True
